edad,ingreso_anual,deuda_total,historial_crediticio,num_prestamos_activos,ratio_deuda_ingreso,num_retrasos_12m,empleo_estable,tipo_vivienda,num_tarjetas_credito,consultas_crediticias_6m,estado_civil,riesgo_alto
36,33792.491816390386,60081.35209040396,19,2,0.37212240286682147,1,No,Propia,5,2,Soltero,0
49,67576.62866852754,20226.892067765333,6,1,0.1354873756499681,0,No,Alquiler,6,2,Casado,0
26,36807.870139576014,24682.89409106283,15,2,0.2847064108367845,1,Si,Propia,0,1,Soltero,0
29,56423.93595459861,16610.236699956382,6,0,0.6789616731210502,2,Si,Propia,3,0,Casado,0
28,52939.542016547166,15182.915470386786,26,4,0.20111350083996093,0,No,Hipoteca,6,0,Divorciado,0
63,93360.82729468466,52109.62704684229,24,2,0.34060360017409713,1,No,Propia,4,1,Soltero,0
72,25618.97687249318,0.0,21,3,0.5433275303283271,1,Si,Hipoteca,1,3,Soltero,1
33,105210.47727886762,20859.723602956044,15,1,0.078071438670968,1,No,Hipoteca,3,1,Divorciado,0
18,35141.25368150989,34508.20285259985,12,1,0.6711950163002391,0,Si,Hipoteca,2,1,Casado,0
62,16498.577740979767,63935.82197480576,16,3,0.2764598832126859,2,No,Hipoteca,4,0,Divorciado,1
72,44577.12523933656,7295.492882231152,8,2,0.18938698592672348,1,Si,Propia,3,1,Casado,0
70,131003.47871592018,3886.573059275168,11,1,0.6775478599495695,2,No,Alquiler,2,1,Casado,1
38,72380.13087546562,12797.993573438704,12,2,0.5743527312661598,1,Si,Hipoteca,0,2,Casado,0
47,65074.10258603154,44034.10793579103,25,3,0.19502667196248447,0,Si,Propia,5,1,Soltero,0
30,69879.67154103801,32505.709265573798,8,1,0.3236695078948558,1,Si,Propia,3,3,Soltero,0
51,30760.16338744232,1147.2865797363847,4,1,0.4567175870770918,2,Si,Alquiler,4,2,Casado,0
21,58151.10940914648,31991.151951999338,6,3,0.3346049067914729,1,Si,Alquiler,2,0,Casado,0
45,50062.55750792807,61028.75531778578,0,2,0.6568739765089502,1,Si,Hipoteca,6,1,Casado,1
55,95226.66871611025,35289.608021462715,3,5,0.5726607882681959,4,No,Propia,2,3,Casado,1
48,47282.80708533369,33291.157812572936,27,2,0.0,0,No,Propia,4,2,Casado,0
72,40543.08638556479,34494.842391643484,25,3,0.23474235859042955,1,No,Alquiler,5,2,Divorciado,0
44,20880.01506577194,38290.054411257326,3,0,0.2919703070648204,2,No,Propia,3,2,Casado,1
22,53500.36217189038,4657.968771963231,15,2,0.30591468762705276,1,Si,Alquiler,1,1,Casado,0
42,57323.79583797087,25361.519957727545,4,1,0.4892077231953367,3,No,Hipoteca,4,4,Casado,1
20,19960.295296487056,26404.87733847185,21,3,0.6269571890402283,2,No,Alquiler,5,1,Casado,1
50,61329.0901015144,20330.619600449998,3,4,0.2718904156629468,0,Si,Alquiler,1,3,Casado,0
21,55829.48809487146,43722.43217547741,5,3,0.17462531238919377,1,Si,Alquiler,1,0,Soltero,0
42,75336.1439970941,17320.130734869716,25,3,0.33520814623682876,1,Si,Hipoteca,0,1,Soltero,0
37,80309.20294754759,22800.631571517508,22,0,0.0,1,No,Alquiler,3,1,Soltero,0
51,52356.98234035698,4796.546386916143,2,1,0.5393737137393554,1,Si,Propia,1,1,Divorciado,0
43,24090.87789669761,37566.21119281718,24,1,0.3749590769801039,1,Si,Hipoteca,3,4,Casado,0
22,29234.46048638388,48838.05923522042,7,1,0.317061509593903,1,Si,Alquiler,4,3,Casado,1
52,94053.19157697727,22779.58964795427,16,4,0.4437502377133053,2,Si,Propia,2,1,Casado,0
45,54137.23482806401,46147.80821307807,28,2,0.2164621700638094,0,No,Propia,4,3,Soltero,0
46,93653.84448877643,27060.864491256085,17,0,0.32997109537486147,0,No,Propia,1,2,Casado,0
26,62465.12046218075,0.0,17,4,0.2643273080445526,1,Si,Hipoteca,2,1,Soltero,0
69,68843.39092946121,28969.693305910536,25,2,0.021215218363770882,1,Si,Propia,4,2,Casado,0
55,73468.09040595399,26488.575816319135,24,2,0.3986589656365051,1,Si,Hipoteca,1,1,Divorciado,0
67,19421.529639764416,32059.91199523361,11,4,0.9035421050145548,0,Si,Propia,5,3,Soltero,1
23,57673.76875281315,35063.70870281183,24,3,0.4055881122399955,1,Si,Propia,5,3,Divorciado,0
36,19075.027465948435,16321.569493010502,24,2,0.24536658620900625,2,No,Alquiler,2,0,Casado,1
61,42877.19130306338,59426.2995551989,0,2,0.4113701721627845,2,Si,Propia,3,2,Casado,1
74,66004.24090307626,28676.768923888347,22,1,0.18103821219778085,1,Si,Hipoteca,3,2,Soltero,0
28,24366.65273668868,26006.726516271687,11,2,0.2806449946545704,1,Si,Alquiler,1,2,Soltero,1
19,63983.4331131918,44890.59216602806,10,3,0.31481920617395537,2,Si,Alquiler,1,1,Casado,0
64,15000.0,30370.79890578068,12,5,0.2890377895678217,2,Si,Hipoteca,1,0,Casado,1
61,78582.99559903922,81316.83318488796,2,5,0.3412241829607098,0,No,Alquiler,4,1,Casado,0
61,33389.07044736631,25801.844177840772,26,1,0.5381593042057468,0,Si,Alquiler,1,2,Soltero,0
26,24322.064394530407,37036.30901827793,24,1,0.3186644904867128,0,No,Hipoteca,3,2,Soltero,1
38,15000.0,15016.94690265878,7,0,0.3407806665991442,1,No,Alquiler,6,4,Casado,1
41,35516.15417905853,47410.710860765044,2,2,0.016521060238937513,1,No,Alquiler,4,1,Soltero,1
51,15000.0,36174.36788387681,16,1,0.1354521828114738,0,Si,Alquiler,3,1,Casado,1
39,36290.02152229176,23220.638983533274,24,2,0.4162888013979482,1,Si,Propia,1,2,Soltero,0
20,77487.17563332703,12551.238027966447,12,1,0.6283541579646806,0,Si,Propia,2,1,Casado,0
29,45282.21000650415,3811.5540079735183,9,0,0.3623386067003598,1,Si,Alquiler,0,3,Casado,0
45,20562.034602333977,38374.29117751589,16,4,0.38523422961632514,2,Si,Propia,2,6,Soltero,1
47,55656.582914220206,2262.4105894594577,2,2,0.11623522707691664,2,Si,Propia,4,0,Soltero,0
43,53447.39439687267,56169.483384003266,12,1,0.23587524433673265,0,Si,Propia,5,1,Soltero,0
65,98915.2490646429,4743.095004632698,21,2,0.4476540047358789,0,No,Alquiler,1,2,Divorciado,0
38,69768.02546351014,26432.501607834543,5,1,0.640548451060879,0,Si,Alquiler,3,0,Soltero,0
45,57639.95317932112,12369.17455852334,13,1,0.4402128301527796,1,Si,Hipoteca,2,2,Casado,0
73,72626.6637089887,30653.724688771534,26,2,0.3737562127720048,0,Si,Alquiler,2,1,Soltero,0
43,46640.473295498436,30530.14358750609,9,3,0.45168382071537455,1,Si,Alquiler,4,2,Soltero,0
50,48114.67047734501,38896.0599603915,19,1,0.19782697222947054,1,Si,Propia,5,4,Casado,0
38,91473.50758578914,0.0,15,2,0.21370730650553627,1,Si,Hipoteca,5,1,Casado,0
52,15000.0,14725.946816420856,17,3,0.35380606090552413,1,Si,Alquiler,2,0,Casado,0
69,74198.63782852348,49410.94902304396,12,1,0.16895116856007505,2,No,Hipoteca,4,5,Soltero,0
51,47230.213107805605,43171.032040080216,9,1,0.5400185538962867,1,No,Hipoteca,3,2,Soltero,1
58,42712.7644686662,0.0,5,0,0.5878031593009807,0,No,Propia,1,4,Casado,1
68,36177.601657657186,37544.59173189692,9,2,0.34553729386324944,0,No,Propia,5,2,Soltero,0
64,53841.850514104706,9350.700480637948,4,0,0.5511347517030553,1,No,Hipoteca,1,4,Divorciado,0
35,48911.763337383345,18163.54246589428,28,2,0.6974753459480668,0,Si,Propia,3,4,Soltero,0
28,39632.44033182582,25453.448253713283,5,0,0.4806025739035737,2,Si,Alquiler,10,2,Soltero,0
74,32433.556372083727,61147.80315299332,6,2,0.5793860275948387,1,Si,Propia,6,1,Casado,0
40,15000.0,9146.051816334279,10,2,0.3847965032375771,2,No,Alquiler,2,3,Casado,0
65,31904.906391208246,1922.132971996918,15,7,0.5800569927468543,0,No,Propia,4,0,Casado,1
39,37192.62134347571,39006.37653561448,24,2,0.37499417550682557,1,Si,Hipoteca,4,0,Casado,0
34,53780.77680417105,29439.647553320003,11,3,0.26062112348074873,1,No,Hipoteca,4,3,Casado,0
22,99077.14711703762,54140.06477505097,11,3,0.5386872345186157,1,Si,Hipoteca,2,0,Casado,0
61,34601.09516216453,22943.32188297285,29,1,0.4439552440153734,1,Si,Propia,3,1,Divorciado,0
28,24406.72865632075,54216.34518383996,22,2,0.5559581637166779,0,Si,Alquiler,4,4,Casado,1
47,32137.59771742255,30325.37195436557,19,1,0.2517892233303877,1,Si,Alquiler,1,1,Soltero,0
32,53833.61919005287,40582.30217127441,25,1,0.4634990247840258,1,Si,Propia,2,1,Soltero,0
44,64715.886494906816,62478.86974032537,4,1,0.5884497594760437,3,Si,Propia,2,0,Casado,1
52,68208.63032673858,26655.04190521654,15,1,0.3107621717912673,1,Si,Hipoteca,2,1,Casado,0
50,70692.69995585666,50893.32471350813,28,5,0.5602056378172123,2,Si,Hipoteca,3,2,Casado,0
37,74230.76469029937,17728.028565239838,5,3,0.7145633680189648,0,No,Propia,6,2,Divorciado,0
33,43027.90906317076,34550.779077924824,28,0,0.2822089045106259,1,Si,Propia,4,1,Casado,0
51,101328.50459353019,1106.8165663341642,8,1,0.4531305443284882,0,Si,Hipoteca,4,2,Casado,0
19,41130.786971030895,19913.600620415382,4,0,0.7509200347084163,1,No,Propia,2,4,Divorciado,1
52,52733.51440852273,8839.29482283711,20,2,0.11289410269025058,0,Si,Hipoteca,3,3,Soltero,0
57,82395.67679431729,54415.05206509475,22,2,0.48093550479913383,1,Si,Propia,4,3,Soltero,0
73,64160.625699694145,64775.96721901737,15,1,0.5385684501484557,0,Si,Hipoteca,0,3,Casado,1
45,15000.0,22905.961113361183,17,3,0.4041187332079236,1,Si,Alquiler,1,4,Casado,1
64,50140.89575742132,14539.236351978185,18,2,0.8474566766452192,0,No,Alquiler,1,5,Casado,0
56,71549.11890216215,3721.1100658006,11,2,0.4981699078070442,0,Si,Propia,3,2,Casado,0
23,16413.24301176105,35290.82752204134,1,1,0.6689661480123619,2,Si,Propia,1,1,Divorciado,1
26,68767.31987822466,17954.272906631788,25,1,0.5667264586733544,1,Si,Hipoteca,2,2,Soltero,0
37,59753.84850033633,19025.673173034644,9,0,0.6988959145098521,0,No,Propia,5,2,Soltero,1
18,79598.01209628432,62591.7723486387,11,4,0.43523909983767944,2,Si,Propia,2,1,Soltero,0
25,32701.716941533978,24072.02696907636,13,2,0.13896477886801212,0,No,Propia,4,1,Casado,0
72,74897.33538973113,41732.99140677339,17,2,0.5092712051066295,0,Si,Propia,0,3,Casado,0
40,53990.20618502079,31059.221798292245,18,1,0.06280662100707068,3,Si,Alquiler,5,3,Soltero,1
20,94151.2576013072,2895.8918531913223,5,4,0.33324362491497406,1,No,Hipoteca,3,3,Soltero,0
21,119651.24844533313,0.0,4,2,0.3067282382513081,1,Si,Propia,2,4,Soltero,0
42,88458.26097631382,39750.44117391356,26,4,0.32241724611234246,2,Si,Hipoteca,1,2,Divorciado,0
64,62012.96695270561,64082.21041733608,15,0,0.652841617671163,0,Si,Propia,2,0,Casado,0
55,108025.09990154512,36299.750708410014,13,3,0.39490978139896743,2,No,Hipoteca,3,0,Casado,0
32,65086.95104169959,42481.80366368272,12,4,0.8111547219957915,0,Si,Alquiler,2,2,Divorciado,0
38,27301.357161934593,11905.873888290396,20,3,0.3870520602746409,1,Si,Hipoteca,3,1,Divorciado,0
52,49018.16732621062,50297.88684126018,1,6,0.0,3,Si,Propia,5,3,Soltero,1
74,69041.80465737505,50050.089097640775,1,1,0.28155924362953666,0,No,Hipoteca,3,3,Casado,1
70,70648.8538905016,16076.030553916422,11,3,0.5701236060143927,1,Si,Propia,1,4,Casado,0
70,21868.37775480851,40908.17547666255,0,1,0.13045920437297304,1,Si,Propia,2,4,Soltero,1
63,22661.692838508185,0.0,18,2,0.32880645156104293,0,Si,Alquiler,3,1,Casado,0
69,41467.253844753795,44478.23933517974,27,2,0.5632757534719371,2,No,Propia,5,4,Casado,1
31,63363.590336404755,18551.648284399085,27,0,0.33690828053751776,0,No,Hipoteca,6,3,Casado,0
53,66564.06374699798,5457.41726179959,26,4,0.2890402899682749,4,Si,Alquiler,3,4,Divorciado,1
29,53532.62810262026,38052.79913984008,15,1,0.6508506589428216,0,Si,Propia,4,2,Casado,0
34,29139.28166205881,0.0,29,3,0.3546190013897483,2,No,Propia,3,1,Soltero,1
56,93423.57357548256,36848.271615366466,6,0,0.1915493458490275,0,No,Propia,4,3,Casado,0
26,23198.548453924006,7354.417409102076,26,3,0.5667234982482511,1,No,Alquiler,1,2,Divorciado,1
52,82558.51862134403,3074.47753536281,20,3,0.6273585255751182,2,Si,Hipoteca,4,1,Casado,0
30,68470.58208625914,31197.059227593683,6,2,0.4361158494116407,0,Si,Hipoteca,0,4,Soltero,0
32,82008.30759679321,26548.974849702645,15,1,0.28408257373566664,1,Si,Alquiler,0,4,Casado,0
35,38889.16767692708,59135.78902181014,24,0,0.22253612696077613,0,Si,Propia,4,3,Soltero,0
68,46433.645047769896,4303.974997547612,5,2,0.2892789344206691,0,No,Hipoteca,0,6,Casado,0
50,51376.06393202609,57501.089823294176,17,2,0.14788886493709857,1,Si,Hipoteca,4,3,Soltero,0
23,38090.05598496212,7247.107914614458,0,5,0.3014890148739683,0,No,Propia,1,2,Casado,0
44,55631.46133737746,48388.84832850081,0,4,0.5098575170974856,1,Si,Alquiler,0,2,Casado,1
40,89477.23640178019,52121.850457067485,25,3,0.547334001788919,3,Si,Propia,3,3,Casado,1
44,17579.153820800675,36429.17571781851,24,0,0.40542133986472784,2,Si,Hipoteca,5,0,Soltero,1
51,33569.70729472274,14180.922389231717,13,4,0.47648824304965,0,Si,Propia,2,0,Soltero,0
73,30856.367032343594,0.0,5,0,0.35297318088086077,1,No,Alquiler,6,1,Soltero,0
63,47639.54344659881,0.0,5,1,0.2539049977778881,1,Si,Alquiler,1,3,Casado,0
55,46611.84327552823,67045.8190814177,3,2,0.33151561281296515,1,No,Propia,5,2,Casado,0
31,69307.86461101765,24062.9021253606,11,2,0.6248601198566404,1,Si,Propia,0,1,Soltero,0
53,50843.07757303438,7906.649045449696,29,1,0.0,1,Si,Hipoteca,1,1,Casado,0
70,57572.08191798256,7136.787879198393,17,3,0.17075522337091625,1,Si,Propia,5,3,Casado,0
25,59961.20113780002,33357.24787213521,9,2,0.30534355825172943,0,No,Alquiler,3,1,Casado,0
52,56135.101530145286,22102.957927918174,2,1,0.17776196472530992,1,No,Alquiler,3,4,Casado,0
36,67582.8265364398,0.0,2,4,0.4876269080016832,1,No,Alquiler,2,2,Casado,0
47,46941.91544668137,47290.81338926899,7,6,0.09331894058495133,3,Si,Propia,0,1,Casado,1
31,91159.20990187494,36699.67110995849,21,6,0.6406718417920179,0,Si,Propia,2,2,Casado,0
37,113540.4961679698,66798.21998337767,22,1,0.7912576131308054,1,Si,Alquiler,3,2,Soltero,0
66,67655.77436917674,52815.82895109078,24,3,0.44975922681190295,1,No,Propia,4,2,Divorciado,0
42,55699.77909272652,0.0,0,3,0.2762191763630509,1,Si,Alquiler,5,2,Soltero,0
57,65614.55773293109,58339.479476751265,17,4,0.5853657884707448,0,No,Propia,6,2,Casado,1
41,22474.172852908898,54149.82498549075,14,1,0.3434231965133434,0,Si,Alquiler,3,1,Casado,1
31,54502.63668663537,15272.544952879998,24,3,0.2290870667691457,1,Si,Alquiler,1,1,Casado,0
43,31716.884826284786,21348.484857538413,20,2,0.4105366582356432,0,No,Alquiler,1,6,Casado,0
55,62749.42293100825,38234.50214482484,19,3,0.08463472374133069,1,Si,Hipoteca,4,4,Soltero,0
40,31841.01730057132,9715.699824063435,16,6,0.25200543176737855,1,Si,Hipoteca,2,0,Soltero,0
39,41380.563866027594,25145.42263574339,24,1,0.24684929612773365,0,No,Propia,2,3,Casado,0
65,15000.0,50000.74891651826,10,1,0.3810817758824976,3,Si,Alquiler,2,2,Soltero,1
74,20668.8577513083,40354.558173801604,12,1,0.08207796149174384,1,Si,Alquiler,3,0,Divorciado,1
36,58871.845073401164,16664.304720765213,24,2,0.2146761160437732,2,No,Alquiler,6,2,Casado,0
63,28278.84804203924,50455.211132824494,19,7,0.2973049196286204,0,No,Propia,5,2,Soltero,1
68,76594.34959463941,36057.905250858625,24,2,0.4948126334917075,0,No,Propia,1,2,Casado,0
20,26152.772789667193,35374.10905893747,9,2,0.4005134923148457,1,Si,Alquiler,6,1,Casado,0
59,61331.362532144274,19701.35274037592,12,3,0.726971713514166,1,No,Propia,4,2,Soltero,0
36,30953.109275706036,29869.22912662276,16,1,0.21905569273478123,0,Si,Hipoteca,2,2,Casado,0
26,59636.74437583815,14518.170367604545,20,2,0.5766481454231347,3,No,Hipoteca,3,4,Casado,1
45,15000.0,0.0,0,1,0.576499618920067,0,Si,Propia,3,2,Divorciado,1
37,38670.425609261045,24404.156686020317,19,2,0.43607937581894957,0,Si,Alquiler,3,4,Soltero,0
62,28844.667867806624,27556.955078104027,15,2,0.42832974328877294,2,No,Alquiler,3,1,Casado,1
24,72080.8143827245,32745.775589753306,15,2,0.45279786416113255,0,No,Hipoteca,1,3,Soltero,0
31,61556.56161135511,54243.091967369895,27,2,0.21214807299856553,2,Si,Hipoteca,3,3,Soltero,0
26,19185.598634612943,16954.3031054658,20,1,0.5920971829530041,1,Si,Propia,2,2,Divorciado,1
72,44920.48158447799,22644.959929705605,29,1,0.4149732974828995,0,No,Alquiler,4,2,Soltero,0
74,30692.053931929135,45323.55195242437,26,3,0.15949969494351537,3,Si,Hipoteca,4,0,Casado,1
36,73756.42984671357,14949.55770836309,2,2,0.6382340975097751,4,Si,Hipoteca,2,0,Casado,1
64,81788.10369134847,33074.99057616956,1,5,0.37827290879888287,0,Si,Alquiler,1,2,Casado,0
69,15000.0,21834.359728712876,5,2,0.4105990164718216,0,Si,Propia,6,1,Casado,1
31,70667.57435953701,25127.512345771473,10,2,0.0,1,Si,Alquiler,4,3,Soltero,0
73,29417.598268557267,45162.89778421354,28,2,0.38350585025740486,1,No,Propia,5,2,Casado,1
55,43677.08068201702,22530.938880391197,2,1,0.6538255751531612,1,Si,Alquiler,2,1,Casado,0
70,50806.35572652392,45814.88014479669,25,2,0.2744991630043689,2,Si,Propia,1,1,Divorciado,0
53,95415.15408888682,0.0,0,1,0.14240895502227757,1,Si,Propia,3,5,Casado,1
57,24903.75682422787,1407.706521610773,10,3,0.4911867736811046,1,Si,Alquiler,2,2,Divorciado,0
34,70868.74306608256,0.0,12,2,0.05143800464051368,1,Si,Alquiler,5,1,Soltero,0
47,20712.389795759555,6684.587656660664,4,1,0.5202154380171573,0,No,Alquiler,3,3,Casado,1
26,18985.16037898164,67136.87325698344,17,0,0.3592833435532156,1,Si,Propia,4,1,Casado,0
50,50711.586210478876,29649.281826330942,14,2,0.4163182980283782,0,No,Hipoteca,4,3,Casado,0
73,50543.23727474307,15573.944990850863,17,3,0.8729321662218076,1,Si,Propia,0,1,Casado,0
69,15000.0,45656.13649984847,14,0,0.45008708911774686,0,Si,Alquiler,1,2,Casado,0
42,78989.90723438744,48480.22114514345,19,1,0.13232593263140446,0,Si,Alquiler,2,1,Soltero,0
31,15000.0,5583.043718749479,19,0,0.42296938878286466,1,Si,Hipoteca,3,5,Soltero,0
28,46351.56409716746,79964.00235948226,19,1,0.5486079098901049,2,Si,Alquiler,3,1,Soltero,0
70,83190.38629013264,35526.61686002111,6,2,0.0,1,Si,Propia,1,2,Soltero,0
52,105229.59916721698,38047.03976908683,16,5,0.3974434580421595,4,Si,Propia,3,1,Soltero,1
58,40923.75340778551,39944.663027157236,28,1,0.053771870075685346,0,Si,Propia,3,0,Casado,0
31,15000.0,39902.75740091946,7,3,0.4049465359859235,1,No,Alquiler,0,2,Soltero,1
47,82263.70564419896,17570.531905710443,27,0,0.7089085736211977,0,Si,Propia,3,2,Soltero,0
58,71628.91375300655,72250.38581925604,12,3,0.3131200778145927,0,Si,Propia,4,1,Soltero,0
21,37775.19276053812,24296.231065126813,25,1,0.41574293577883586,2,Si,Propia,5,1,Casado,0
21,34606.563544769844,49150.35555286652,15,2,0.4559550402692674,0,No,Alquiler,4,0,Casado,0
45,32065.19590851421,20501.307555575044,24,1,0.46851878717709805,1,Si,Hipoteca,2,0,Casado,0
25,41385.33660663416,16954.66993793371,9,3,0.42962117826681934,0,Si,Hipoteca,5,2,Soltero,0
19,57901.70356004077,68037.2922650198,28,2,0.0,0,Si,Alquiler,4,0,Casado,0
58,35849.63543158071,27832.579267623194,13,2,0.43692073524922515,0,Si,Propia,1,2,Casado,0
63,39010.49311094399,29317.855980209108,5,1,0.2731020902485102,1,Si,Alquiler,2,1,Casado,0
39,66031.9754852644,35672.3441101002,19,2,0.1718488445601846,0,Si,Alquiler,3,4,Soltero,0
58,15000.0,82035.40942641604,21,2,0.43985288104865,1,Si,Alquiler,2,1,Casado,1
73,40601.60700216052,73375.22335842854,25,2,0.42783590148213957,2,Si,Alquiler,2,2,Casado,0
72,15000.0,55675.65216651546,6,1,0.045695577687763556,1,No,Hipoteca,4,1,Casado,1
33,52710.31183382253,87072.451654809,5,1,0.32012879662422583,0,No,Hipoteca,1,1,Divorciado,1
46,15000.0,11108.465601581825,26,1,0.6683555424060624,2,Si,Hipoteca,3,2,Soltero,0
66,72250.25317066074,43117.679813827795,16,1,0.14837182044692915,3,Si,Hipoteca,1,1,Soltero,0
65,17134.065105199865,31516.458619608766,20,3,0.43343785174710137,2,Si,Alquiler,3,0,Casado,0
47,15000.0,0.0,23,1,0.15890116253559708,1,No,Propia,3,3,Soltero,0
29,40909.66760245956,39261.93861327551,7,2,0.7280868276492817,0,Si,Hipoteca,3,1,Soltero,0
52,92777.68229192626,20183.47040171902,11,0,0.5396020125336318,4,Si,Alquiler,6,1,Casado,1
28,67779.81133553939,60670.016819606186,25,2,0.23412516919226148,2,Si,Alquiler,2,4,Soltero,0
63,15000.0,22099.56271123263,24,1,0.4427596782780028,3,Si,Alquiler,5,1,Casado,1
67,16421.86830888647,20962.160615543144,3,3,0.12590868980113218,0,Si,Propia,2,1,Casado,1
38,40109.990668857325,60661.37651702609,9,1,0.037491334918004715,2,Si,Alquiler,2,2,Casado,0
38,105958.82904427155,28690.920431556573,5,4,0.3810257140720547,0,Si,Alquiler,3,1,Divorciado,0
22,26526.1463007783,53257.553874943114,6,2,0.2484750067144825,1,Si,Propia,6,2,Soltero,1
65,26727.86890742014,38487.188798465984,20,6,0.4396633165095676,1,No,Propia,8,0,Casado,1
37,88185.73467200453,38755.42922606945,26,6,0.06478209453506295,1,Si,Propia,3,3,Casado,0
54,54872.68013155939,25119.05254239187,7,3,0.28874651519295147,0,Si,Propia,2,3,Soltero,0
20,76325.00068246853,40044.20091414016,2,1,0.706127295378936,0,Si,Hipoteca,7,2,Divorciado,0
61,31822.511495600884,27370.16376021549,7,0,0.6861440995271162,1,Si,Propia,3,2,Soltero,1
50,47459.10380677368,13923.931046872623,14,2,0.7345942892598007,2,Si,Alquiler,5,6,Casado,0
70,82890.79655470612,27914.91369367091,29,2,0.8519396691594266,1,Si,Propia,3,4,Soltero,0
26,46378.978081605004,55756.61577350115,20,2,0.3191986705614495,1,No,Alquiler,3,2,Casado,0
26,78076.32993816158,40720.18451182733,0,2,0.0,0,Si,Hipoteca,1,3,Soltero,0
21,59681.682510863255,45368.81462653532,12,2,0.6207885364383514,1,No,Propia,5,2,Soltero,1
52,24009.27303952703,30029.34742884221,21,2,0.17668500561348185,5,Si,Alquiler,3,3,Soltero,1
34,49592.06969134943,0.0,17,0,0.8119150067298022,1,No,Propia,2,2,Soltero,1
51,74534.59980687583,5571.430031618482,14,0,0.4165688324807193,2,Si,Propia,4,2,Casado,0
41,66735.40477967213,24219.88892912265,6,3,0.7271330917636041,0,No,Propia,1,1,Soltero,0
49,48993.67753947929,7298.753089654245,14,4,0.36912950289949054,1,Si,Propia,4,3,Casado,0
18,15000.0,19512.84874818456,24,3,0.2640921341141088,2,No,Alquiler,1,0,Divorciado,1
25,15000.0,18788.90860571596,2,1,0.5454867995567976,1,Si,Alquiler,1,6,Casado,1
62,15000.0,19391.825197448677,29,1,0.4978489583886606,1,Si,Alquiler,2,5,Casado,1
40,37238.944830836226,58743.397106082244,25,2,0.1709378817364102,2,No,Hipoteca,2,2,Casado,1
64,40572.0531576638,28940.434501409407,13,0,0.39307625931788787,0,Si,Propia,5,3,Casado,0
57,15000.0,48693.40316201068,19,1,0.2848339386683003,1,Si,Hipoteca,1,1,Casado,1
29,75562.81984240041,33278.89889116052,3,10,0.44084613367935876,1,No,Alquiler,4,1,Soltero,0
71,18405.77306948644,58314.93215320226,3,3,0.39305210470157165,1,Si,Hipoteca,4,2,Casado,0
29,15736.023948324764,50419.59210295252,2,2,0.4272912249107827,1,Si,Alquiler,6,2,Soltero,0
63,52205.89384714872,18169.682606588653,4,1,0.4031004486917077,0,No,Alquiler,4,3,Casado,0
64,74347.62799983071,69232.58946596358,24,2,0.3294847913697032,1,No,Alquiler,6,3,Casado,1
32,101371.36549532917,20909.55185963167,10,0,0.47192852758694054,0,Si,Propia,2,1,Soltero,0
58,64563.62636257943,34000.01331663322,7,2,0.24830997657906115,0,No,Propia,2,2,Soltero,0
36,89495.74296809049,37540.53666060655,25,2,0.7296891602971524,1,Si,Alquiler,2,1,Casado,0
43,19698.583706835954,39767.295204289956,1,5,0.3968148420445618,0,No,Alquiler,2,2,Soltero,1
69,103993.48151652499,45923.597899524684,27,0,0.5684456068977244,0,Si,Alquiler,3,1,Casado,0
46,15000.0,14864.31162504618,15,5,0.2930825463263606,2,Si,Propia,2,3,Casado,0
39,37404.01865280799,44246.70533626735,24,6,0.31512325763543936,1,Si,Alquiler,6,3,Divorciado,0
57,64016.31298946938,41622.911140173455,27,2,0.5844395691865529,1,No,Propia,2,2,Soltero,1
38,15000.0,30009.440695781697,9,3,0.5519505526214716,1,Si,Alquiler,3,5,Divorciado,1
68,26823.747701866658,26205.12992091878,17,1,0.37545705445128447,0,No,Propia,2,1,Soltero,1
55,22851.936767759147,13837.967089485834,6,4,0.04302769793237521,0,Si,Hipoteca,3,4,Casado,0
37,42244.47481875664,39607.02324248906,4,3,0.29519012387467786,1,No,Propia,6,1,Soltero,0
74,85539.57141681685,16790.60960083408,28,0,0.38232021530805826,3,Si,Hipoteca,3,3,Casado,0
46,50420.626657195266,34757.61540399296,6,4,0.2635228062810048,0,No,Propia,4,1,Casado,0
68,38423.40139414956,27973.419543638196,20,2,0.14556299426255503,0,No,Propia,2,2,Soltero,0
21,15000.0,3316.7848850154915,27,3,0.5708021754896447,0,Si,Propia,3,0,Soltero,1
72,61668.88012096447,11331.229722540134,5,1,0.3638917884581069,0,Si,Propia,2,3,Soltero,0
24,69750.38522445448,38095.51715547068,23,3,0.7617779603688928,2,No,Hipoteca,2,4,Casado,0
45,15000.0,19513.63772061184,0,0,0.3664778457659379,1,No,Hipoteca,1,1,Casado,1
45,48325.691006936955,18831.59663024934,28,2,0.43548879019922987,1,Si,Alquiler,4,1,Soltero,0
21,54825.20475830117,14721.051955112955,10,1,0.2822417233268682,0,Si,Propia,4,2,Soltero,0
39,74115.04393259235,15399.769542710279,12,3,0.7022092044117357,0,Si,Propia,2,2,Soltero,0
29,31880.78854386315,62853.33035712696,11,2,0.3395281931419649,1,No,Alquiler,1,1,Soltero,0
62,28115.99097288007,7601.217259907666,0,3,0.35941607459474467,2,Si,Alquiler,3,2,Casado,1
20,38587.567538290954,59458.064913303555,20,3,0.20954749510052995,0,Si,Alquiler,2,1,Soltero,0
39,82110.9263194346,23385.375584034427,14,1,0.4759204625536617,2,No,Alquiler,3,5,Casado,0
61,76096.13605431675,16924.910148442472,0,5,0.3340270181331572,0,Si,Hipoteca,4,1,Casado,0
